web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751412455-909;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5166726;Vêtements Homme;32 500 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5166726_uploaded_image1_1738578838.jpg""); width: 447px;"
1751412471-910;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5166733;Vêtements Homme;17 000 CFA;Dakar Plateau, Dakar, Sénégal;
1751412474-911;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5166739;Vêtements Homme;17 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5166739_uploaded_image1_1738579217.jpg""); width: 447px;"
1751412478-912;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Ensemble blouson;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-5166796;Vêtements Homme;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5166796_uploaded_image1_1738580809.jpg""); width: 664px;"
1751412481-913;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Chemise el hadji;https://sn.coinafrique.com/annonce/vetements-homme/chemise-el-hadji-5119693;Vêtements Homme;10 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5119693_uploaded_image1_1736044548.jpg""); width: 591px;"
1751412483-914;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Chemises El-Hadji;https://sn.coinafrique.com/annonce/vetements-homme/chemises-el-hadji-5119265;Vêtements Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5119265_uploaded_image1_1736012510.jpg""); width: 591px;"
1751412486-915;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Vetements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5119513;Vêtements Homme;15 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5119513_uploaded_image1_1736026950.jpg""); width: 420px;"
1751412489-916;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Ensemble Nike Tech Fleece;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-nike-tech-fleece-5168364;Vêtements Homme;40 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5168364_uploaded_image1_1738628825.jpg""); width: 373px;"
1751412492-917;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Lacoste homme;https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5171118;Vêtements Homme;5 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5171118_uploaded_image1_1738755635.jpg""); width: 424px;"
1751412495-918;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Chemise homme;https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5127408;Vêtements Homme;15 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5127408_uploaded_image1_1736443373.jpg""); width: 420px;"
1751412499-919;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Vetement homme;https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5127469;Vêtements Homme;5 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5127469_uploaded_image1_1736445621.jpg""); width: 420px;"
1751412502-920;https://sn.coinafrique.com/categorie/vetements-homme?page=5;T-shirts;https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5176044;Vêtements Homme;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5176044_uploaded_image1_1739005206.jpg""); width: 585px;"
1751412505-921;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Lot de 3 débardeur;https://sn.coinafrique.com/annonce/vetements-homme/lot-de-3-debardeur-5141405;Vêtements Homme;3 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5141405_uploaded_image1_1737216366.jpg""); width: 591px;"
1751412507-922;https://sn.coinafrique.com/categorie/vetements-homme?page=5;Débardeur en coton;https://sn.coinafrique.com/annonce/vetements-homme/debardeur-en-coton-5134851;Vêtements Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5134851_uploaded_image1_1736879211.jpg""); width: 591px;"
1751412513-923;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Lot de 3 débardeur;https://sn.coinafrique.com/annonce/vetements-homme/lot-de-3-debardeur-5130429;Vêtements Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5130429_uploaded_image1_1736616495.jpg""); width: 591px;"
1751412517-924;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pull Over;https://sn.coinafrique.com/annonce/vetements-homme/pull-over-5179844;Vêtements Homme;8 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5179844_uploaded_image1_1739225129.jpg""); width: 579px;"
1751412526-925;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Polo Boss;https://sn.coinafrique.com/annonce/vetements-homme/polo-boss-5180647;Vêtements Homme;4 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5180647_uploaded_image2_1739276033.jpeg""); width: 497px;"
1751412530-926;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialabe;https://sn.coinafrique.com/annonce/vetements-homme/dialabe-5181605;Vêtements Homme;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5181605_uploaded_image1_1739313945.jpg""); width: 565px;"
1751412533-927;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Sous-vêtements;https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-5135693;Vêtements Homme;12 500 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5135693_uploaded_image1_1736930542.jpg""); width: 484px;"
1751412535-928;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chaussures homme;https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-5182989;Vêtements Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5182989_uploaded_image1_1739389601.jpg""); width: 519px;"
1751412539-929;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5184001;Vêtements Homme;12 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5184001_uploaded_image1_1739445536.jpg""); width: 393px;"
1751412542-930;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pantalon  homme;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5184663;Vêtements Homme;45 000 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5184663_uploaded_image1_1739469851.jpg""); width: 488px;"
1751412544-931;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Boubous homme;https://sn.coinafrique.com/annonce/vetements-homme/boubous-homme-5186335;Vêtements Homme;850 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5186335_uploaded_image1_1739567861.jpg""); width: 609px;"
1751412547-932;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Costume;https://sn.coinafrique.com/annonce/vetements-homme/costume-5186410;Vêtements Homme;55 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5186410_uploaded_image1_1739572880.jpg""); width: 664px;"
1751412550-933;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djellaba pour homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-pour-homme-5141181;Vêtements Homme;15 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5141181_uploaded_image1_1737203810.jpg""); width: 420px;"
1751412554-934;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jogging;https://sn.coinafrique.com/annonce/vetements-homme/jogging-5190565;Vêtements Homme;3 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5190565_uploaded_image1_1739835602.jpg""); width: 392px;"
1751412559-935;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Vêtement homme;https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5192223;Vêtements Homme;9 500 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5192223_uploaded_image1_1739913574.jpg""); width: 649px;"
1751412561-936;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pulls collant;https://sn.coinafrique.com/annonce/vetements-homme/pulls-collant-5193321;Vêtements Homme;5 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5193321_uploaded_image1_1739977517.jpg""); width: 579px;"
1751412565-937;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djialabé;https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5195658;Vêtements Homme;7 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5195658_uploaded_image1_1740079988.jpg""); width: 529px;"
1751412578-938;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Abaya homme;https://sn.coinafrique.com/annonce/vetements-homme/abaya-homme-5197736;Vêtements Homme;7 500 CFA;Sacré-Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5197736_uploaded_image3_1740211862.jpeg""); width: 380px;"
1751412581-939;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Blouson homme avec capuche;https://sn.coinafrique.com/annonce/vetements-homme/blouson-homme-avec-capuche-5198094;Vêtements Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5198094_uploaded_image1_1740224914.jpg""); width: 542px;"
1751412585-940;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djellaba;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-5198746;Vêtements Homme;12 000 CFA;Almadies 2, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5198746_uploaded_image1_1740258870.jpg""); width: 529px;"
1751412588-941;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Combinaison homme;https://sn.coinafrique.com/annonce/vetements-homme/combinaison-homme-5202402;Vêtements Homme;45 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5202402_uploaded_image1_1740483071.jpg""); width: 381px;"
1751412591-942;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djialabé;https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5196625;Vêtements Homme;12 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5196625_uploaded_image1_1740145369.jpg""); width: 400px;"
1751412593-943;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5205737;Vêtements Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5205737_uploaded_image1_1740661380.jpg""); width: 381px;"
1751412597-944;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalaba homme;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5207143;Vêtements Homme;8 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5207143_uploaded_image1_1740745195.jpg""); width: 422px;"
1751412600-945;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirt Jules;https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-jules-5167839;Vêtements Homme;6 500 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5167839_uploaded_image1_1738613049.jpg""); width: 491px;"
1751412603-946;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jellabs marocains homme;https://sn.coinafrique.com/annonce/vetements-homme/jellabs-marocains-homme-5209751;Vêtements Homme;15 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5209751_uploaded_image1_1740878061.jpg""); width: 568px;"
1751412606-947;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble short;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5210816;Vêtements Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5210816_uploaded_image1_1740953779.jpg""); width: 424px;"
1751412614-948;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5210820;Vêtements Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5210820_uploaded_image2_1740953834.jpeg""); width: 424px;"
1751412618-949;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5211095;Vêtements Homme;25 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5211095_uploaded_image1_1740973039.jpg""); width: 560px;"
1751412620-950;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jeans homme;https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5212458;Vêtements Homme;10 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5212458_uploaded_image1_1741020529.jpg""); width: 522px;"
1751412623-951;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djialabé;https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5214114;Vêtements Homme;15 000 CFA;Mariste, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214114_uploaded_image1_1741097075.jpg""); width: 414px;"
1751412627-952;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Box homme;https://sn.coinafrique.com/annonce/vetements-homme/box-homme-5216645;Vêtements Homme;10 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5216645_uploaded_image1_1741207257.jpg""); width: 631px;"
1751412630-953;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5217629;Vêtements Homme;20 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5217629_uploaded_image1_1741260481.jpg""); width: 645px;"
1751412633-954;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble jogging;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-jogging-5219558;Vêtements Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5219558_uploaded_image1_1741347843.jpg""); width: 374px;"
1751412637-955;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chaussures homme;https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-5179614;Vêtements Homme;20 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5179614_uploaded_image1_1739215765.jpg""); width: 420px;"
1751412658-956;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialabé  homme;https://sn.coinafrique.com/annonce/vetements-homme/dialabe-homme-5181202;Vêtements Homme;10 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5181202_uploaded_image2_1739296896.jpeg""); width: 420px;"
1751412662-957;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Costume pour homme;https://sn.coinafrique.com/annonce/vetements-homme/costume-pour-homme-5225513;Vêtements Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5225513_uploaded_image1_1741650194.jpg""); width: 569px;"
1751412665-958;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djalabé;https://sn.coinafrique.com/annonce/vetements-homme/djalabe-5225528;Vêtements Homme;10 000 CFA;Almadies 2, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5225528_uploaded_image1_1741651639.jpg""); width: 529px;"
1751412670-959;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalabé  homme;https://sn.coinafrique.com/annonce/vetements-homme/jalabe-homme-5226397;Vêtements Homme;20 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5226397_uploaded_image1_1741693787.jpg""); width: 403px;"
1751412674-960;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pantalon Kaki;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5226464;Vêtements Homme;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5226464_uploaded_image1_1741695765.jpg""); width: 664px;"
1751412678-961;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Diokîn pour homme;https://sn.coinafrique.com/annonce/vetements-homme/diokin-pour-homme-5182298;Vêtements Homme;27 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5182298_uploaded_image1_1739364640.jpg""); width: 420px;"
1751412682-962;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chemise homme;https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5228358;Vêtements Homme;17 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5228358_uploaded_image1_1741780855.jpg""); width: 399px;"
1751412688-963;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Costume africain;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5228489;Vêtements Homme;45 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5228489_uploaded_image2_1741785182.jpeg""); width: 569px;"
1751412710-964;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chemin El Haji Elmas;https://sn.coinafrique.com/annonce/vetements-homme/chemin-el-haji-elmas-5228541;Vêtements Homme;13 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5228541_uploaded_image1_1741787434.jpg""); width: 399px;"
1751412715-965;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chemin El haji;https://sn.coinafrique.com/annonce/vetements-homme/chemin-el-haji-5228601;Vêtements Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5228601_uploaded_image1_1741789094.jpg""); width: 399px;"
1751412719-966;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalaba homme;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5228721;Vêtements Homme;15 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5228721_uploaded_image1_1741792647.jpg""); width: 529px;"
1751412724-967;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5229245;Vêtements Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5229245_uploaded_image1_1741819822.jpg""); width: 413px;"
1751412728-968;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pull pour homme;https://sn.coinafrique.com/annonce/vetements-homme/pull-pour-homme-5186517;Vêtements Homme;12 500 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5186517_uploaded_image1_1739580333.jpg""); width: 420px;"
1751412731-969;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Caleçon  homme;https://sn.coinafrique.com/annonce/vetements-homme/calecon-homme-5231448;Vêtements Homme;1 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5231448_uploaded_image1_1741937565.jpg""); width: 558px;"
1751412735-970;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chemise El Hadji;https://sn.coinafrique.com/annonce/vetements-homme/chemise-el-hadji-5232160;Vêtements Homme;13 000 CFA;Pikine, Sénégal;"background-image: url(""https://images.coinafrique.com/5232160_uploaded_image1_1741963646.jpg""); width: 397px;"
1751412739-971;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djialabé;https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5232167;Vêtements Homme;10 000 CFA;Pikine, Sénégal;"background-image: url(""https://images.coinafrique.com/5232167_uploaded_image1_1741963999.jpg""); width: 397px;"
1751412743-972;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalaba enfants;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-enfants-5232562;Vêtements Homme;5 000 CFA;Pikine, Sénégal;"background-image: url(""https://images.coinafrique.com/5232562_uploaded_image3_1741979905.jpeg""); width: 545px;"
1751412749-973;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5232674;Vêtements Homme;12 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5232674_uploaded_image2_1741986258.jpeg""); width: 447px;"
1751412754-974;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirts;https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5233635;Vêtements Homme;1 800 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5233635_uploaded_image1_1742051112.jpg""); width: 436px;"
1751412757-975;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Manchons de compression;https://sn.coinafrique.com/annonce/vetements-homme/manchons-de-compression-5234946;Vêtements Homme;2 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5234946_uploaded_image1_1742143585.jpg""); width: 530px;"
1751412768-976;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirts;https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5237808;Vêtements Homme;500 CFA;Colobane, Dakar, Sénégal;
1751412772-977;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5238971;Vêtements Homme;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5238971_uploaded_image1_1742328597.jpg""); width: 413px;"
1751412776-978;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pantalon cargo;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-5245109;Vêtements Homme;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5245109_uploaded_image1_1742642622.jpg""); width: 543px;"
1751412781-979;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Djialabé;https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5246077;Vêtements Homme;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5246077_uploaded_image1_1742693298.jpg""); width: 381px;"
1751412785-980;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble costume;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-5246483;Vêtements Homme;55 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5246483_uploaded_image1_1742728129.jpg""); width: 664px;"
1751412789-981;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirt;https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5248283;Vêtements Homme;Prix sur demande;Diourbel, Sénégal;"background-image: url(""https://images.coinafrique.com/5248283_uploaded_image1_1742818669.jpg""); width: 386px;"
1751412795-982;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirt;https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5248289;Vêtements Homme;2 000 CFA;Diourbel, Sénégal;"background-image: url(""https://images.coinafrique.com/5248289_uploaded_image2_1742818872.jpeg""); width: 386px;"
1751412799-983;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Pantalon  homme;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5206275;Vêtements Homme;7 500 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5206275_uploaded_image1_1740684650.jpg""); width: 491px;"
1751412805-984;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Costume africain / Jalaba;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-jalaba-5249194;Vêtements Homme;20 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5249194_uploaded_image2_1742858034.jpeg""); width: 373px;"
1751412810-985;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalaba homme en coton;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-en-coton-5252041;Vêtements Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5252041_uploaded_image1_1743008069.jpg""); width: 591px;"
1751412824-986;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Jalaba homme;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5252052;Vêtements Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5252052_uploaded_image2_1743008265.jpeg""); width: 591px;"
1751412828-987;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Sous-vêtements;https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-5252668;Vêtements Homme;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5252668_uploaded_image1_1743039511.jpg""); width: 541px;"
1751412833-988;https://sn.coinafrique.com/categorie/vetements-homme?page=4;T-shirts unique;https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-unique-5252675;Vêtements Homme;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5252675_uploaded_image1_1743039854.jpg""); width: 541px;"
1751412839-989;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Chemise homme;https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5210987;Vêtements Homme;27 000 CFA;Ngor, Dakar, Sénégal;
1751412843-990;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialabé pour homme;https://sn.coinafrique.com/annonce/vetements-homme/dialabe-pour-homme-5208678;Vêtements Homme;10 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5208678_uploaded_image1_1740830436.jpg""); width: 420px;"
1751412852-991;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Ensemble vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-5255096;Vêtements Homme;10 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5255096_uploaded_image2_1743180713.jpeg""); width: 396px;"
1751412855-992;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialab coton ensemble taille 56 58 60 62;https://sn.coinafrique.com/annonce/vetements-homme/dialab-coton-ensemble-taille-56-58-60-62-5214576;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214576_uploaded_image1_1741111442.jpg""); width: 465px;"
1751412859-993;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialab taille 56 58 60 62;https://sn.coinafrique.com/annonce/vetements-homme/dialab-taille-56-58-60-62-5214570;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214570_uploaded_image1_1741111198.jpg""); width: 484px;"
1751412865-994;https://sn.coinafrique.com/categorie/vetements-homme?page=4;Dialab pour homme;https://sn.coinafrique.com/annonce/vetements-homme/dialab-pour-homme-5214586;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214586_uploaded_image2_1741111877.jpeg""); width: 465px;"
