web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751484961-923;https://sn.coinafrique.com/categorie/vetements-enfants?page=3;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4608935;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4608935_uploaded_image1_1708714886.jpg""); width: 465px;"
1751484964-924;https://sn.coinafrique.com/categorie/vetements-enfants?page=3;Pack Jelleba pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/pack-jelleba-pour-enfant-4655936;Vêtements Enfants;15 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4655936_uploaded_image1_1711198926.jpg""); width: 488px;"
1751484969-925;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Silip enfants;https://sn.coinafrique.com/annonce/vetements-enfants/silip-enfants-4672209;Vêtements Enfants;2 500 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4672209_uploaded_image1_1712088527.jpg""); width: 432px;"
1751484972-926;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfants;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4676613;Vêtements Enfants;20 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4676613_uploaded_image1_1712271072.jpg""); width: 526px;"
1751484974-927;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4677506;Vêtements Enfants;9 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4677506_uploaded_image1_1712318751.jpg""); width: 588px;"
1751484977-928;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4639590;Vêtements Enfants;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4639590_uploaded_image1_1710311581.jpg""); width: 465px;"
1751484979-929;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4639600;Vêtements Enfants;18 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4639600_uploaded_image1_1710311876.jpg""); width: 465px;"
1751484982-930;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4686563;Vêtements Enfants;1 500 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4686563_uploaded_image1_1712842706.jpg""); width: 373px;"
1751484984-931;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4686576;Vêtements Enfants;1 700 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4686576_uploaded_image1_1712842903.jpg""); width: 373px;"
1751484987-932;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4686588;Vêtements Enfants;3 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4686588_uploaded_image1_1712843043.jpg""); width: 373px;"
1751484989-933;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4686597;Vêtements Enfants;4 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4686597_uploaded_image1_1712843301.jpg""); width: 373px;"
1751484992-934;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4686601;Vêtements Enfants;5 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4686601_uploaded_image1_1712843423.jpg""); width: 373px;"
1751484994-935;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4643810;Vêtements Enfants;13 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4643810_uploaded_image1_1710528700.jpg""); width: 465px;"
1751484996-936;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4645145;Vêtements Enfants;13 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4645145_uploaded_image1_1710608095.jpg""); width: 465px;"
1751484999-937;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vetements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4645364;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4645364_uploaded_image1_1710623336.jpg""); width: 484px;"
1751485001-938;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble 3 pièces  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfants-4651598;Vêtements Enfants;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4651598_uploaded_image1_1710949536.jpg""); width: 465px;"
1751485004-939;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4651640;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4651640_uploaded_image1_1710950622.jpg""); width: 465px;"
1751485006-940;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe Turquie  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/robe-turquie-enfants-4653806;Vêtements Enfants;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4653806_uploaded_image1_1711066086.jpg""); width: 465px;"
1751485009-941;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Pantalons enfant;https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-enfant-4659691;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4659691_uploaded_image1_1711411286.jpg""); width: 465px;"
1751485011-942;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-4659694;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4659694_uploaded_image1_1711411367.jpg""); width: 465px;"
1751485014-943;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4659699;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4659699_uploaded_image1_1711411751.jpg""); width: 484px;"
1751485016-944;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble robe enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-robe-enfants-4659695;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4659695_uploaded_image1_1711411505.jpg""); width: 484px;"
1751485019-945;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4659704;Vêtements Enfants;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4659704_uploaded_image1_1711412034.jpg""); width: 484px;"
1751485021-946;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes enfant basin et brodé;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-basin-et-brode-4667136;Vêtements Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667136_uploaded_image1_1711814665.jpg""); width: 396px;"
1751485024-947;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes basine et brodé enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robes-basine-et-brode-enfant-4667139;Vêtements Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667139_uploaded_image1_1711815054.jpg""); width: 396px;"
1751485026-948;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes en basin enfants;https://sn.coinafrique.com/annonce/vetements-enfants/robes-en-basin-enfants-4667140;Vêtements Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667140_uploaded_image1_1711815203.jpg""); width: 396px;"
1751485028-949;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes enfants;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-4667155;Vêtements Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667155_uploaded_image1_1711816360.jpg""); width: 396px;"
1751485031-950;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble maillot de bain;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-maillot-de-bain-4709459;Vêtements Enfants;9 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4709459_uploaded_image1_1713994419.jpg""); width: 507px;"
1751485034-951;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble crop top;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-crop-top-4709483;Vêtements Enfants;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4709483_uploaded_image1_1713995121.jpg""); width: 507px;"
1751485036-952;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble petit garçon;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-petit-garcon-4709506;Vêtements Enfants;9 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4709506_uploaded_image1_1713995931.jpg""); width: 507px;"
1751485038-953;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4666224;Vêtements Enfants;6 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4666224_uploaded_image1_1711745782.jpg""); width: 404px;"
1751485041-954;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vetement  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4667484;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667484_uploaded_image1_1711840999.jpg""); width: 484px;"
1751485043-955;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Slips pour enfants 2 - 8 ans;https://sn.coinafrique.com/annonce/vetements-enfants/slips-pour-enfants-2-8-ans-4668016;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4668016_uploaded_image1_1711892538.jpg""); width: 465px;"
1751485046-956;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4669723;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4669723_uploaded_image1_1711986941.jpg""); width: 465px;"
1751485048-957;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble 3 pièces enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfants-4669732;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4669732_uploaded_image1_1711987098.jpg""); width: 484px;"
1751485051-958;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfants;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682799;Vêtements Enfants;12 500 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4682799_uploaded_image1_1712615352.jpg""); width: 404px;"
1751485053-959;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfants;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682804;Vêtements Enfants;10 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4682804_uploaded_image1_1712615617.jpg""); width: 404px;"
1751485055-960;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfants;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682806;Vêtements Enfants;15 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4682806_uploaded_image1_1712615672.jpg""); width: 404px;"
1751485058-961;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Djellaba enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4683616;Vêtements Enfants;12 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4683616_uploaded_image1_1712666779.jpg""); width: 465px;"
1751485060-962;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4743643;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4743643_uploaded_image1_1715718710.jpg""); width: 385px;"
1751485063-963;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4750299;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4750299_uploaded_image1_1716034798.jpg""); width: 558px;"
1751485065-964;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Slip enfant;https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-4766856;Vêtements Enfants;2 500 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4766856_uploaded_image1_1716912176.jpg""); width: 432px;"
1751485067-965;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4770789;Vêtements Enfants;8 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4770789_uploaded_image1_1717088821.jpg""); width: 621px;"
1751485070-966;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4730553;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4730553_uploaded_image1_1715080309.jpg""); width: 465px;"
1751485072-967;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4783648;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4783648_uploaded_image1_1717719693.jpg""); width: 385px;"
1751485075-968;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble bas;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-4775846;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775846_uploaded_image2_1717365985.jpeg""); width: 382px;"
1751485077-969;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble bas;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-4775865;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775865_uploaded_image1_1717366540.jpg""); width: 382px;"
1751485080-970;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes brodé;https://sn.coinafrique.com/annonce/vetements-enfants/robes-brode-4775869;Vêtements Enfants;10 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775869_uploaded_image1_1717366678.jpg""); width: 382px;"
1751485082-971;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe coton fille 2 - 5 ans;https://sn.coinafrique.com/annonce/vetements-enfants/robe-coton-fille-2-5-ans-4775884;Vêtements Enfants;6 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775884_uploaded_image1_1717367280.jpg""); width: 382px;"
1751485085-972;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe en coton 9 - 24 mois;https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-coton-9-24-mois-4775887;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775887_uploaded_image1_1717367631.jpg""); width: 382px;"
1751485087-973;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe brodé;https://sn.coinafrique.com/annonce/vetements-enfants/robe-brode-4775889;Vêtements Enfants;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775889_uploaded_image1_1717367795.jpg""); width: 382px;"
1751485090-974;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble coton fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-fille-4775892;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775892_uploaded_image1_1717367975.jpg""); width: 382px;"
1751485092-975;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble bas large fille 10 - 14 ans;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-large-fille-10-14-ans-4775932;Vêtements Enfants;12 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775932_uploaded_image1_1717369632.jpg""); width: 382px;"
1751485095-976;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Grenouillère 0 - 9 mois;https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-0-9-mois-4775960;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775960_uploaded_image1_1717370364.jpg""); width: 382px;"
1751485098-977;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble 5 pieces;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-5-pieces-4775968;Vêtements Enfants;6 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775968_uploaded_image1_1717370720.jpg""); width: 382px;"
1751485100-978;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe pour anniversaire ou cérémonie;https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-anniversaire-ou-ceremonie-4775993;Vêtements Enfants;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775993_uploaded_image1_1717371915.jpg""); width: 382px;"
1751485103-979;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe anniversaire ou cérémonie;https://sn.coinafrique.com/annonce/vetements-enfants/robe-anniversaire-ou-ceremonie-4775997;Vêtements Enfants;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4775997_uploaded_image1_1717372054.jpg""); width: 382px;"
1751485105-980;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4773123;Vêtements Enfants;9 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4773123_uploaded_image1_1717195531.jpg""); width: 399px;"
1751485108-981;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Couverture bébé;https://sn.coinafrique.com/annonce/vetements-enfants/couverture-bebe-4782346;Vêtements Enfants;4 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4782346_uploaded_image1_1717666928.jpg""); width: 557px;"
1751485110-982;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe brodé;https://sn.coinafrique.com/annonce/vetements-enfants/robe-brode-4787486;Vêtements Enfants;10 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4787486_uploaded_image1_1717947693.jpg""); width: 382px;"
1751485113-983;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble 3  pièces;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-4788092;Vêtements Enfants;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4788092_uploaded_image1_1717977175.jpg""); width: 382px;"
1751485116-984;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes princesse;https://sn.coinafrique.com/annonce/vetements-enfants/robes-princesse-4804282;Vêtements Enfants;17 500 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4804282_uploaded_image1_1718982396.jpg""); width: 382px;"
1751485118-985;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe princesse;https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-4804290;Vêtements Enfants;17 500 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4804290_uploaded_image1_1718982555.jpg""); width: 382px;"
1751485121-986;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Slips pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/slips-pour-enfants-4811384;Vêtements Enfants;7 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4811384_uploaded_image1_1719393861.jpg""); width: 484px;"
1751485124-987;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Cuissards;https://sn.coinafrique.com/annonce/vetements-enfants/cuissards-4881948;Vêtements Enfants;210 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4881948_uploaded_image1_1723028512.jpg""); width: 541px;"
1751485126-988;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Pyjama enfant en coton;https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-enfant-en-coton-4882618;Vêtements Enfants;2 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4882618_uploaded_image1_1723046965.jpg""); width: 495px;"
1751485129-989;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble pour garçon;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-4885315;Vêtements Enfants;4 500 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4885315_uploaded_image1_1723192524.jpg""); width: 554px;"
1751485132-990;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements de garçon;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-garcon-4885328;Vêtements Enfants;2 500 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4885328_uploaded_image1_1723192813.jpg""); width: 554px;"
1751485135-991;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe fille;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-4885783;Vêtements Enfants;22 800 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4885783_uploaded_image1_1723209095.jpg""); width: 554px;"
1751485137-992;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robe pour fille;https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-fille-4886076;Vêtements Enfants;4 500 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4886076_uploaded_image1_1723220872.jpg""); width: 554px;"
1751485140-993;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Body pour bébé de 0-24mois;https://sn.coinafrique.com/annonce/vetements-enfants/body-pour-bebe-de-0-24mois-4877371;Vêtements Enfants;750 CFA;Point E, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4877371_uploaded_image1_1722813872.jpg""); width: 606px;"
1751485143-994;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Grenouillère bébé de 0- 24 mois;https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-de-0-24-mois-4877415;Vêtements Enfants;1 500 CFA;Point E, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4877415_uploaded_image1_1722816062.jpg""); width: 606px;"
1751485146-995;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Serviette de bain pour bébé;https://sn.coinafrique.com/annonce/vetements-enfants/serviette-de-bain-pour-bebe-4861240;Vêtements Enfants;4 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4861240_uploaded_image1_1721949203.jpg""); width: 484px;"
1751485148-996;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Peignoirs enfants;https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-4866825;Vêtements Enfants;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4866825_uploaded_image1_1722295875.jpg""); width: 484px;"
1751485151-997;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Veste Softshell;https://sn.coinafrique.com/annonce/vetements-enfants/veste-softshell-4931208;Vêtements Enfants;14 000 CFA;Almadies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4931208_uploaded_image1_1725627705.jpg""); width: 436px;"
1751485154-998;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Veste Jacadi;https://sn.coinafrique.com/annonce/vetements-enfants/veste-jacadi-4931211;Vêtements Enfants;12 000 CFA;Almadies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4931211_uploaded_image1_1725627889.jpg""); width: 436px;"
1751485157-999;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vetement enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4931868;Vêtements Enfants;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4931868_uploaded_image1_1725656850.jpg""); width: 484px;"
1751485161-1000;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Pantalon enfants;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfants-4945928;Vêtements Enfants;6 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4945928_uploaded_image1_1726439169.jpg""); width: 484px;"
1751485164-1001;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Jeans enfants;https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-4991997;Vêtements Enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4991997_uploaded_image1_1728856374.jpg""); width: 546px;"
1751485167-1002;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble pour enfant 0ans jusqua 15ans;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-0ans-jusqua-15ans-4957241;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4957241_uploaded_image1_1727083231.jpg""); width: 465px;"
1751485170-1003;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Robes de fête;https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fete-5002636;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5002636_uploaded_image1_1729418520.jpg""); width: 671px;"
1751485175-1004;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-4961210;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4961210_uploaded_image1_1727262074.jpg""); width: 484px;"
